"","acceptedNameUsage","accessRights","adm1","adm2","associatedSequences","basisOfRecord","bibliographicCitation","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinateUncertaintyInMeters","country","crawlId","created","datasetID","datasetKey","datasetName","dateIdentified","day","depth","depthAccuracy","disposition","dynamicProperties","elevation","elevationAccuracy","endDayOfYear","establishmentMeans","eventDate","eventRemarks","eventTime","family","familyKey","fieldNotes","fieldNumber","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceSources","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","http://unknown.org/occurrenceDetails","identificationID","identificationQualifier","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","informationWithheld","infraspecificEpithet","institutionCode","institutionID","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","license","locality","locationAccordingTo","locationID","lon","modified","month","municipality","nameAccordingTo","namePublishedInYear","nomenclaturalCode","nomenclaturalStatus","occurrenceID","occurrenceRemarks","order","orderKey","organismID","otherCatalogNumbers","ownerInstitutionCode","parentNameUsage","phylum","phylumKey","preparations","previousIdentifications","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","reproductiveCondition","rights","rightsHolder","samplingProtocol","scientificName","scientificNameID","source","species","speciesKey","specificEpithet","startDayOfYear","taxonID","taxonKey","taxonomicStatus","taxonRank","taxonRemarks","type","verbatimCoordinateSystem","verbatimElevation","verbatimEventDate","verbatimLocality","vernacularName","year","downloadDate"
"126",NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"342638","Pinopsida",194,"United States","Observations",NA,NA,NA,"United States",98,NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2013-07-23T16:43:39.000+0000",11,NA,NA,NA,NA,NA,NA,NA,NA,"2013-07-11T00:00:00.000+0000",NA,NA,"Pinaceae",3925,NA,NA,"United States","891717768","Pinus","Pinus",2684241,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,"http://www.inaturalist.org/observations/342638","564670",NA,NA,NA,NA,"342638",NA,NA,NA,"iNaturalist",NA,"US",891717768,"Plantae",6,NA,"2018-02-15T09:13:35.758+0000","2018-02-04T15:09:20.821+0000","2018-01-11T08:30:11.121+0000",39.20622,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,-121.034933,"2016-11-27T20:06:44.000+0000",7,NA,NA,NA,NA,NA,"http://www.inaturalist.org/observations/342638",NA,"Pinales",640,NA,NA,NA,NA,"Tracheophyta",7707728,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Terry",NA,"https://www.inaturalist.org/observations/342638",NA,"© Terry some rights reserved","Terry",NA,"Pinus ponderosa Douglas ex P.Lawson & C.Lawson",NA,NA,"Pinus ponderosa",5285053,"ponderosa",NA,"48461",5285053,NA,"SPECIES",NA,NA,NA,NA,"2013-07-11","Union Hill Nature Trail",NA,2013,2018-03-05
"127",NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"325162","Pinopsida",194,"United States","Observations",NA,NA,NA,"United States",98,NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2013-07-08T17:41:23.000+0000",7,NA,NA,NA,NA,NA,NA,NA,NA,"2013-07-07T11:27:15.000+0000",NA,"15:27:15Z","Pinaceae",3925,NA,NA,"United States","891711010","Pinus","Pinus",2684241,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,"http://www.inaturalist.org/observations/325162","534823",NA,NA,NA,NA,"325162",NA,NA,NA,"iNaturalist",NA,"US",891711010,"Plantae",6,NA,"2018-02-15T09:13:16.427+0000","2018-02-04T15:09:18.406+0000","2018-01-11T08:29:46.036+0000",41.013222,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,-121.650467,"2015-03-23T13:15:59.000+0000",7,NA,NA,NA,NA,NA,"http://www.inaturalist.org/observations/325162",NA,"Pinales",640,NA,NA,NA,NA,"Tracheophyta",7707728,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Mark Rosenstein",NA,"https://www.inaturalist.org/observations/325162",NA,"© Mark Rosenstein some rights reserved","Mark Rosenstein",NA,"Pinus ponderosa Douglas ex P.Lawson & C.Lawson",NA,NA,"Pinus ponderosa",5285053,"ponderosa",NA,"48461",5285053,NA,"SPECIES",NA,NA,NA,NA,"2013-07-07 11:27:15","McArthur-Burney Falls Memorial State Park, Shasta, California, United States",NA,2013,2018-03-05
"128",NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"405677","Pinopsida",194,"United States","Observations",NA,NA,5,"United States",98,NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2013-09-23T18:09:46.000+0000",22,NA,NA,NA,NA,NA,NA,NA,NA,"2013-09-22T14:57:28.000+0000",NA,"21:57:28Z","Pinaceae",3925,NA,NA,"United States","891743244","Pinus","Pinus",2684241,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,"http://www.inaturalist.org/observations/405677","678722",NA,NA,NA,NA,"405677",NA,NA,NA,"iNaturalist",NA,"US",891743244,"Plantae",6,NA,"2018-02-15T09:15:02.970+0000","2018-02-04T15:09:26.964+0000","2018-01-11T08:31:58.176+0000",37.086058,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,-122.067012,"2015-03-23T13:18:50.000+0000",9,NA,NA,NA,NA,NA,"http://www.inaturalist.org/observations/405677",NA,"Pinales",640,NA,NA,NA,NA,"Tracheophyta",7707728,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Ken-ichi Ueda",NA,"https://www.inaturalist.org/observations/405677",NA,"by Ken-ichi Ueda no rights reserved","Ken-ichi Ueda",NA,"Pinus ponderosa Douglas ex P.Lawson & C.Lawson",NA,NA,"Pinus ponderosa",5285053,"ponderosa",NA,"48461",5285053,NA,"SPECIES",NA,NA,NA,NA,"Sun Sep 22 2013 14:57:28 GMT-0700 (PDT)","1325 Quail Hollow Rd, Ben Lomond, California, US",NA,2013,2018-03-05
"129",NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"397711","Pinopsida",194,"United States","Observations",NA,NA,10,"United States",98,NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2013-09-14T20:44:20.000+0000",13,NA,NA,NA,NA,NA,NA,NA,NA,"2013-09-13T14:31:42.000+0000",NA,"21:31:42Z","Pinaceae",3925,NA,NA,"United States","891740497","Pinus","Pinus",2684241,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,"http://www.inaturalist.org/observations/397711","664354",NA,NA,NA,NA,"397711",NA,NA,NA,"iNaturalist",NA,"US",891740497,"Plantae",6,NA,"2018-02-15T09:14:51.583+0000","2018-02-04T15:09:25.712+0000","2018-01-11T08:31:45.002+0000",36.123282,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,-115.484947,"2015-03-23T13:18:27.000+0000",9,NA,NA,NA,NA,NA,"http://www.inaturalist.org/observations/397711",NA,"Pinales",640,NA,NA,NA,NA,"Tracheophyta",7707728,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","faerthen",NA,"https://www.inaturalist.org/observations/397711",NA,"© faerthen some rights reserved","faerthen",NA,"Pinus ponderosa Douglas ex P.Lawson & C.Lawson",NA,NA,"Pinus ponderosa",5285053,"ponderosa",NA,"48461",5285053,NA,"SPECIES",NA,NA,NA,NA,"Fri Sep 13 2013 14:31:42 GMT-0700 (PDT)",NA,NA,2013,2018-03-05
"130",NA,"http://ucjeps.berkeley.edu/consortium/data_use_terms.html","California","Calaveras",NA,"PRESERVED_SPECIMEN",NA,"UCR245716","Pinopsida",194,"Northern Sierra Nevada Mountains, SE side of White Pines Reservoir, 0.6 mile NE of Arnold, California, Calaveras, United States","VascularPlants",NA,NA,NA,"United States",109,NA,NA,"4fa894f4-b6c6-4ec0-b816-9bb03b3ca106",NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,"2013-09-24T00:00:00.000+0000",NA,NA,"Pinaceae",3925,NA,NA,"United States","1663182874","Pinus","Pinus",2684241,"WGS84",NA,NA,NA,"Collector GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?UCR245716&related=yes",1,NA,NA,"UCR",NA,"US",1663182874,"Plantae",6,NA,"2018-03-02T06:35:24.876+0000","2018-02-03T07:59:26.386+0000","2017-10-29T00:06:43.147+0000",38.26806,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","Northern Sierra Nevada Mountains, SE side of White Pines Reservoir, 0.6 mile NE of Arnold",NA,NA,-120.34056,NA,9,NA,NA,NA,NA,NA,"http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?UCR245716&related=yes",NA,"Pinales",640,NA,NA,NA,NA,"Tracheophyta",7707728,NA,NA,"DWC_ARCHIVE","US","fb702600-a84e-11de-978d-b8a03c50a862","George K. Helmkamp, Amy Barnes","22343","http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?UCR245716&related=yes",NA,"https://creativecommons.org/licenses/by-nd/4.0/",NA,NA,"Pinus ponderosa Douglas ex P.Lawson & C.Lawson",NA,NA,"Pinus ponderosa",5285053,"ponderosa",NA,NA,5285053,NA,"SPECIES",NA,NA,NA,"1184 m","2013-Sep-24",NA,NA,2013,2018-03-05
"131",NA,"http://ucjeps.berkeley.edu/consortium/data_use_terms.html","California","Calaveras",NA,"PRESERVED_SPECIMEN",NA,"SEINET4691737","Pinopsida",194,"Northern Sierra Nevada Mountains: SE of White Pines Reservoir, 0.6 mile NE of Arnold., California, Calaveras, United States","VascularPlants",NA,NA,NA,"United States",109,NA,NA,"4fa894f4-b6c6-4ec0-b816-9bb03b3ca106",NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,"2013-09-24T00:00:00.000+0000",NA,NA,"Pinaceae",3925,NA,NA,"United States","1575233921","Pinus","Pinus",2684241,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:uuid:f104265b-e439-44d1-bbfc-ebe136708b49",1,NA,NA,"SEINET",NA,"US",1575233921,"Plantae",6,NA,"2018-03-02T06:37:08.434+0000","2018-02-04T21:49:13.785+0000","2017-10-29T00:10:21.247+0000",38.268056,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","Northern Sierra Nevada Mountains: SE of White Pines Reservoir, 0.6 mile NE of Arnold.",NA,NA,-120.340556,NA,9,NA,NA,NA,NA,NA,"urn:uuid:f104265b-e439-44d1-bbfc-ebe136708b49",NA,"Pinales",640,NA,NA,NA,NA,"Tracheophyta",7707728,NA,NA,"DWC_ARCHIVE","US","fb702600-a84e-11de-978d-b8a03c50a862","George K. Helmkamp, Amy Barnes","22343","http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?SEINET4691737&related=yes",NA,"https://creativecommons.org/licenses/by-nd/4.0/",NA,NA,"Pinus ponderosa Douglas ex P.Lawson & C.Lawson",NA,NA,"Pinus ponderosa",5285053,"ponderosa",NA,NA,5285053,NA,"SPECIES",NA,NA,NA,"1184m","9 24 2013",NA,NA,2013,2018-03-05
"132",NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"397718","Pinopsida",194,"United States","Observations",NA,NA,10,"United States",98,NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2013-09-14T20:44:22.000+0000",13,NA,NA,NA,NA,NA,NA,NA,NA,"2013-09-13T14:50:47.000+0000",NA,"21:50:47Z","Pinaceae",3925,NA,NA,"United States","891740472","Pinus","Pinus",2684241,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,"http://www.inaturalist.org/observations/397718","664361",NA,NA,NA,NA,"397718",NA,NA,NA,"iNaturalist",NA,"US",891740472,"Plantae",6,NA,"2018-02-15T09:14:51.587+0000","2018-02-04T15:09:31.238+0000","2018-01-11T08:31:45.000+0000",36.124121,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,-115.480346,"2015-03-23T13:18:29.000+0000",9,NA,NA,NA,NA,NA,"http://www.inaturalist.org/observations/397718",NA,"Pinales",640,NA,NA,NA,NA,"Tracheophyta",7707728,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","faerthen",NA,"https://www.inaturalist.org/observations/397718",NA,"© faerthen some rights reserved","faerthen",NA,"Pinus ponderosa Douglas ex P.Lawson & C.Lawson",NA,NA,"Pinus ponderosa",5285053,"ponderosa",NA,"48461",5285053,NA,"SPECIES",NA,NA,NA,NA,"Fri Sep 13 2013 14:50:47 GMT-0700 (PDT)",NA,NA,2013,2018-03-05
"133",NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"385731","Pinopsida",194,"United States","Observations",NA,NA,NA,"United States",98,NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2013-09-02T07:43:06.000+0000",1,NA,NA,NA,NA,NA,NA,NA,NA,"2013-09-01T00:00:00.000+0000",NA,NA,"Pinaceae",3925,NA,NA,"United States","891735463","Pinus","Pinus",2684241,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,"http://www.inaturalist.org/observations/385731","642502",NA,NA,NA,NA,"385731",NA,NA,NA,"iNaturalist",NA,"US",891735463,"Plantae",6,NA,"2018-02-15T09:14:36.189+0000","2018-02-04T15:09:25.416+0000","2017-03-29T16:45:37.477+0000",39.438374,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,-122.940481,"2015-03-23T13:17:56.000+0000",9,NA,NA,NA,NA,NA,"http://www.inaturalist.org/observations/385731",NA,"Pinales",640,NA,NA,NA,NA,"Tracheophyta",7707728,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Chris Cook",NA,"https://www.inaturalist.org/observations/385731",NA,"© Chris Cook some rights reserved","Chris Cook",NA,"Pinus ponderosa Douglas ex P.Lawson & C.Lawson",NA,NA,"Pinus ponderosa",5285053,"ponderosa",NA,"48461",5285053,NA,"SPECIES",NA,NA,NA,NA,"2013-09-01","Lake Pillsbury, Mendocino National Forest, CA",NA,2013,2018-03-05
"134",NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"433979","Pinopsida",194,"United States","Observations",NA,NA,NA,"United States",98,NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2013-10-19T22:05:39.000+0000",18,NA,NA,NA,NA,NA,NA,NA,NA,"2013-10-18T09:44:39.000+0000",NA,"16:44:39Z","Pinaceae",3925,NA,NA,"United States","891753127","Pinus","Pinus",2684241,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,"http://www.inaturalist.org/observations/433979","726490",NA,NA,NA,NA,"433979",NA,NA,NA,"iNaturalist",NA,"US",891753127,"Plantae",6,NA,"2018-02-15T09:15:44.547+0000","2018-02-04T15:09:31.578+0000","2018-01-11T08:32:44.632+0000",39.441944,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,-120.2175,"2015-03-23T13:19:44.000+0000",10,NA,NA,NA,NA,NA,"http://www.inaturalist.org/observations/433979","Classic Ponderosa pine. Many of the three needle pines in Sagehen have cones that are intermediate between Ponderosa and Jeffrey and distinguishing the two is questionable. This tree is clearly Ponderosa.","Pinales",640,NA,NA,NA,NA,"Tracheophyta",7707728,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Chauncey",NA,"https://www.inaturalist.org/observations/433979",NA,"© Chauncey some rights reserved","Chauncey",NA,"Pinus ponderosa Douglas ex P.Lawson & C.Lawson",NA,NA,"Pinus ponderosa",5285053,"ponderosa",NA,"48461",5285053,NA,"SPECIES",NA,NA,NA,NA,"2013-10-18 09:44:39","Nevada, Tahoe National Forest, California, United States",NA,2013,2018-03-05
"135",NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"441701","Pinopsida",194,"United States","Observations",NA,NA,7,"United States",98,NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2013-10-27T16:38:19.000+0000",25,NA,NA,NA,NA,NA,NA,NA,NA,"2013-10-25T17:01:53.000+0000",NA,"00:01:53Z","Pinaceae",3925,NA,NA,"United States","891755885","Pinus","Pinus",2684241,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,"http://www.inaturalist.org/observations/441701","740372",NA,NA,NA,NA,"441701",NA,NA,NA,"iNaturalist",NA,"US",891755885,"Plantae",6,NA,"2018-02-15T09:15:55.404+0000","2018-02-04T15:09:33.806+0000","2018-01-11T08:32:57.023+0000",39.44801,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,-120.228206,"2015-03-23T13:19:57.000+0000",10,NA,NA,NA,NA,NA,"http://www.inaturalist.org/observations/441701","Occasional Ponderosa pines among Jeffrey. On trees more than 50 cm diam. the bark is distinctively different, on smaller trees the bark looks very similar. In this area cones show distinctive characteristics of pondo and Jeff.","Pinales",640,NA,NA,NA,NA,"Tracheophyta",7707728,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Chauncey",NA,"https://www.inaturalist.org/observations/441701",NA,"© Chauncey some rights reserved","Chauncey",NA,"Pinus ponderosa Douglas ex P.Lawson & C.Lawson",NA,NA,"Pinus ponderosa",5285053,"ponderosa",NA,"48461",5285053,NA,"SPECIES",NA,NA,NA,NA,"2013-10-25 17:01:53","Sierra, Tahoe National Forest, California, United States",NA,2013,2018-03-05
"136",NA,"http://ucjeps.berkeley.edu/consortium/data_use_terms.html","California","Nevada",NA,"PRESERVED_SPECIMEN",NA,"UCR257158","Pinopsida",194,"Sierra Nevada Mountains Foothills, junction of Combie Road and Timber Ridge Dr. southeast of Higgins Corner near Lake of the Pines, California, Nevada, United States","VascularPlants",NA,NA,NA,"United States",109,NA,NA,"4fa894f4-b6c6-4ec0-b816-9bb03b3ca106",NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,"2013-10-10T00:00:00.000+0000",NA,NA,"Pinaceae",3925,NA,NA,"United States","1575483472","Pinus","Pinus",2684241,"WGS84",NA,NA,NA,"Collector GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?UCR257158&related=yes",1,NA,NA,"UCR",NA,"US",1575483472,"Plantae",6,NA,"2018-03-02T06:35:26.467+0000","2018-02-05T03:49:06.852+0000","2017-10-29T00:06:47.005+0000",39.03611,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","Sierra Nevada Mountains Foothills, junction of Combie Road and Timber Ridge Dr. southeast of Higgins Corner near Lake of the Pines",NA,NA,-121.0775,NA,10,NA,NA,NA,NA,NA,"http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?UCR257158&related=yes",NA,"Pinales",640,NA,NA,NA,NA,"Tracheophyta",7707728,NA,NA,"DWC_ARCHIVE","US","fb702600-a84e-11de-978d-b8a03c50a862","George K. Helmkamp, Elizabeth Helmkamp","22387","http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?UCR257158&related=yes",NA,"https://creativecommons.org/licenses/by-nd/4.0/",NA,NA,"Pinus ponderosa Douglas ex P.Lawson & C.Lawson",NA,NA,"Pinus ponderosa",5285053,"ponderosa",NA,NA,5285053,NA,"SPECIES",NA,NA,NA,"456 m","2013-Oct-10",NA,NA,2013,2018-03-05
"137",NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"454578","Pinopsida",194,"United States","Observations",NA,NA,133,"United States",98,NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2013-11-12T06:01:02.000+0000",11,NA,NA,NA,NA,NA,NA,NA,NA,"2013-11-11T00:00:00.000+0000",NA,NA,"Pinaceae",3925,NA,NA,"United States","1132400075","Pinus","Pinus",2684241,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,"http://www.inaturalist.org/observations/454578","765897",NA,NA,NA,NA,"454578",NA,NA,NA,"iNaturalist",NA,"US",1132400075,"Plantae",6,NA,"2018-02-15T09:16:15.473+0000","2018-02-04T20:33:59.822+0000","2018-01-11T08:33:19.744+0000",37.087087,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,-122.063859,"2015-07-19T13:27:34.000+0000",11,NA,NA,NA,NA,NA,"http://www.inaturalist.org/observations/454578",NA,"Pinales",640,NA,NA,NA,NA,"Tracheophyta",7707728,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","James Maughn",NA,"https://www.inaturalist.org/observations/454578",NA,"© James Maughn some rights reserved","James Maughn",NA,"Pinus ponderosa Douglas ex P.Lawson & C.Lawson",NA,NA,"Pinus ponderosa",5285053,"ponderosa",NA,"48461",5285053,NA,"SPECIES",NA,NA,NA,NA,"2013-11-11","Quail Hollow Ranch Co. Park, Santa Cruz Co. CA",NA,2013,2018-03-05
"138",NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"460518","Pinopsida",194,"United States","Observations",NA,NA,NA,"United States",98,NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2013-11-17T20:29:50.000+0000",16,NA,NA,NA,NA,NA,NA,NA,NA,"2013-11-16T15:29:19.000+0000",NA,"23:29:19Z","Pinaceae",3925,NA,NA,"United States","891764783","Pinus","Pinus",2684241,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,"http://www.inaturalist.org/observations/460518","777298",NA,NA,NA,NA,"460518",NA,NA,NA,"iNaturalist",NA,"US",891764783,"Plantae",6,NA,"2018-02-15T09:16:25.736+0000","2018-02-04T15:09:29.003+0000","2018-01-11T08:33:28.322+0000",37.42527,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,-119.59552,"2015-03-23T13:20:37.000+0000",11,NA,NA,NA,NA,NA,"http://www.inaturalist.org/observations/460518",NA,"Pinales",640,NA,NA,NA,NA,"Tracheophyta",7707728,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Belinda Lo",NA,"https://www.inaturalist.org/observations/460518",NA,"© Belinda Lo some rights reserved","Belinda Lo",NA,"Pinus ponderosa Douglas ex P.Lawson & C.Lawson",NA,NA,"Pinus ponderosa",5285053,"ponderosa",NA,"48461",5285053,NA,"SPECIES",NA,NA,NA,NA,"2013-11-16 15:29:19","Nelder Grove, Sierra National Forest, CA",NA,2013,2018-03-05
"139",NA,"http://ucjeps.berkeley.edu/consortium/data_use_terms.html","California","El Dorado",NA,"PRESERVED_SPECIMEN",NA,"UCR253135","Pinopsida",194,"Sierra Nevada Mountains Foothills, Capp\'s Crossing Road at its junction with Mormon Emigrant Trail, California, El Dorado, United States","VascularPlants",NA,NA,NA,"United States",109,NA,NA,"4fa894f4-b6c6-4ec0-b816-9bb03b3ca106",NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,"2013-11-27T00:00:00.000+0000",NA,NA,"Pinaceae",3925,NA,NA,"United States","1663187893","Pinus","Pinus",2684241,"WGS84",NA,NA,NA,"Collector GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?UCR253135&related=yes",1,NA,NA,"UCR",NA,"US",1663187893,"Plantae",6,NA,"2018-03-02T06:35:25.643+0000","2018-02-03T07:59:27.236+0000","2017-10-29T00:06:45.517+0000",38.72722,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","Sierra Nevada Mountains Foothills, Capp\'s Crossing Road at its junction with Mormon Emigrant Trail",NA,NA,-120.52722,NA,11,NA,NA,NA,NA,NA,"http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?UCR253135&related=yes",NA,"Pinales",640,NA,NA,NA,NA,"Tracheophyta",7707728,NA,NA,"DWC_ARCHIVE","US","fb702600-a84e-11de-978d-b8a03c50a862","George K. Helmkamp, E. A. Helmkamp","22488","http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?UCR253135&related=yes",NA,"https://creativecommons.org/licenses/by-nd/4.0/",NA,NA,"Pinus ponderosa Douglas ex P.Lawson & C.Lawson",NA,NA,"Pinus ponderosa",5285053,"ponderosa",NA,NA,5285053,NA,"SPECIES",NA,NA,NA,"1224 m","2013-Nov-27",NA,NA,2013,2018-03-05
"140",NA,"http://ucjeps.berkeley.edu/consortium/data_use_terms.html","California","El Dorado",NA,"PRESERVED_SPECIMEN",NA,"UCR273673","Pinopsida",194,"Sierra Nevada Mountains Foothills, Capp\'s Crossing Road, 0.4 mile southeast of its junction with Mormon Emigrant Trail, California, El Dorado, United States","VascularPlants",NA,NA,NA,"United States",109,NA,NA,"4fa894f4-b6c6-4ec0-b816-9bb03b3ca106",NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,"2013-11-27T00:00:00.000+0000",NA,NA,"Pinaceae",3925,NA,NA,"United States","1575497792","Pinus","Pinus",2684241,"WGS84",NA,NA,NA,"Collector GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?UCR273673&related=yes",1,NA,NA,"UCR",NA,"US",1575497792,"Plantae",6,NA,"2018-03-02T06:35:28.385+0000","2018-02-05T03:49:08.871+0000","2017-10-29T00:06:52.503+0000",38.72639,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","Sierra Nevada Mountains Foothills, Capp\'s Crossing Road, 0.4 mile southeast of its junction with Mormon Emigrant Trail",NA,NA,-120.52028,NA,11,NA,NA,NA,NA,NA,"http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?UCR273673&related=yes",NA,"Pinales",640,NA,NA,NA,NA,"Tracheophyta",7707728,NA,NA,"DWC_ARCHIVE","US","fb702600-a84e-11de-978d-b8a03c50a862","George K. Helmkamp, E. A. Helmkamp","22496","http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?UCR273673&related=yes",NA,"https://creativecommons.org/licenses/by-nd/4.0/",NA,NA,"Pinus ponderosa Douglas ex P.Lawson & C.Lawson",NA,NA,"Pinus ponderosa",5285053,"ponderosa",NA,NA,5285053,NA,"SPECIES",NA,NA,NA,"1204 m","2013-Nov-27",NA,NA,2013,2018-03-05
